"GEO","DAYSWEEK","SEX","ACL00","Value"
"Slovenia","All days of the week","Females","Radio and music","5"
"Slovenia","All days of the week","Females","Unspecified leisure ","0"
"Slovenia","All days of the week","Females","Travel except travel related to jobs","62"
"Slovenia","All days of the week","Females","Travel to/from work","16"
"Slovenia","All days of the week","Females","Travel related to study","3"
"Slovenia","All days of the week","Females","Travel related to shopping and services","14"
"Slovenia","All days of the week","Females","Transporting a child","3"
"Slovenia","All days of the week","Females","Travel related to other household purposes","3"
"Slovenia","All days of the week","Females","Travel related to leisure, social and associative life","23"
"Slovenia","All days of the week","Females","Unspecified travel","1"
"Slovenia","All days of the week","Females","Unspecified time use","2"
"Slovenia","Monday to Friday","Total","Total","1440"
"Slovenia","Monday to Friday","Total","Personal care","616"
"Slovenia","Monday to Friday","Total","Sleep","490"
"Slovenia","Monday to Friday","Total","Eating","86"
"Slovenia","Monday to Friday","Total","Other and/or unspecified personal care","40"
"Slovenia","Monday to Friday","Total","Employment, related activities and travel as part of/during main and second job","245"
"Slovenia","Monday to Friday","Total","Main and second job and related travel","240"
"Slovenia","Monday to Friday","Total","Activities related to employment and unspecified employment","5"
"Slovenia","Monday to Friday","Total","Study","20"
"Slovenia","Monday to Friday","Total","School and university except homework","7"
"Slovenia","Monday to Friday","Total","Homework","11"
"Slovenia","Monday to Friday","Total","Free time study","1"
"Slovenia","Monday to Friday","Total","Household and family care","226"
"Slovenia","Monday to Friday","Total","Food management except dish washing","49"
"Slovenia","Monday to Friday","Total","Dish washing","16"
"Slovenia","Monday to Friday","Total","Cleaning dwelling","21"
"Slovenia","Monday to Friday","Total","Household upkeep except cleaning dwelling","19"
"Slovenia","Monday to Friday","Total","Laundry","4"
"Slovenia","Monday to Friday","Total","Ironing","8"
"Slovenia","Monday to Friday","Total","Handicraft and producing textiles and other care for textiles","4"
"Slovenia","Monday to Friday","Total","Gardening; other pet care","30"
"Slovenia","Monday to Friday","Total","Tending domestic animals","13"
"Slovenia","Monday to Friday","Total","Caring for pets","2"
"Slovenia","Monday to Friday","Total","Walking the dog","3"
"Slovenia","Monday to Friday","Total","Construction and repairs ","12"
"Slovenia","Monday to Friday","Total","Shopping and services","20"
"Slovenia","Monday to Friday","Total","Childcare, except teaching, reading and talking","12"
"Slovenia","Monday to Friday","Total","Teaching, reading and talking with child","9"
"Slovenia","Monday to Friday","Total","Household management and help family member","2"
"Slovenia","Monday to Friday","Total","Leisure, social and associative life","266"
"Slovenia","Monday to Friday","Total","Organisational work","1"
"Slovenia","Monday to Friday","Total","Informal help to other households","7"
"Slovenia","Monday to Friday","Total","Participatory activities","2"
"Slovenia","Monday to Friday","Total","Visiting and feasts","4"
"Slovenia","Monday to Friday","Total","Other social life","42"
"Slovenia","Monday to Friday","Total","Entertainment and culture","3"
"Slovenia","Monday to Friday","Total","Resting","32"
"Slovenia","Monday to Friday","Total","Walking and hiking","14"
"Slovenia","Monday to Friday","Total","Sports and outdoor activities except walking and hiking","11"
"Slovenia","Monday to Friday","Total","Computer games","1"
"Slovenia","Monday to Friday","Total","Computing","3"
"Slovenia","Monday to Friday","Total","Hobbies and games except computing and computer games","6"
"Slovenia","Monday to Friday","Total","Reading books","7"
"Slovenia","Monday to Friday","Total","Reading, except books","16"
"Slovenia","Monday to Friday","Total","TV and video","111"
"Slovenia","Monday to Friday","Total","Radio and music","6"
"Slovenia","Monday to Friday","Total","Unspecified leisure ","0"
"Slovenia","Monday to Friday","Total","Travel except travel related to jobs","66"
"Slovenia","Monday to Friday","Total","Travel to/from work","23"
"Slovenia","Monday to Friday","Total","Travel related to study","3"
"Slovenia","Monday to Friday","Total","Travel related to shopping and services","14"
"Slovenia","Monday to Friday","Total","Transporting a child","3"
"Slovenia","Monday to Friday","Total","Travel related to other household purposes","4"
"Slovenia","Monday to Friday","Total","Travel related to leisure, social and associative life","18"
"Slovenia","Monday to Friday","Total","Unspecified travel","1"
"Slovenia","Monday to Friday","Total","Unspecified time use","2"
"Slovenia","Monday to Friday","Males","Total","1440"
"Slovenia","Monday to Friday","Males","Personal care","615"
"Slovenia","Monday to Friday","Males","Sleep","486"
"Slovenia","Monday to Friday","Males","Eating","89"
"Slovenia","Monday to Friday","Males","Other and/or unspecified personal care","40"
"Slovenia","Monday to Friday","Males","Employment, related activities and travel as part of/during main and second job","287"
"Slovenia","Monday to Friday","Males","Main and second job and related travel","282"
"Slovenia","Monday to Friday","Males","Activities related to employment and unspecified employment","6"
"Slovenia","Monday to Friday","Males","Study","18"
"Slovenia","Monday to Friday","Males","School and university except homework","7"
"Slovenia","Monday to Friday","Males","Homework","10"
"Slovenia","Monday to Friday","Males","Free time study","1"
"Slovenia","Monday to Friday","Males","Household and family care","156"
"Slovenia","Monday to Friday","Males","Food management except dish washing","15"
"Slovenia","Monday to Friday","Males","Dish washing","4"
"Slovenia","Monday to Friday","Males","Cleaning dwelling","7"
"Slovenia","Monday to Friday","Males","Household upkeep except cleaning dwelling","23"
"Slovenia","Monday to Friday","Males","Laundry","0"
"Slovenia","Monday to Friday","Males","Ironing","0"
"Slovenia","Monday to Friday","Males","Handicraft and producing textiles and other care for textiles","1"
"Slovenia","Monday to Friday","Males","Gardening; other pet care","34"
"Slovenia","Monday to Friday","Males","Tending domestic animals","15"
"Slovenia","Monday to Friday","Males","Caring for pets","2"
"Slovenia","Monday to Friday","Males","Walking the dog","4"
"Slovenia","Monday to Friday","Males","Construction and repairs ","22"
"Slovenia","Monday to Friday","Males","Shopping and services","17"
"Slovenia","Monday to Friday","Males","Childcare, except teaching, reading and talking","5"
"Slovenia","Monday to Friday","Males","Teaching, reading and talking with child","7"
"Slovenia","Monday to Friday","Males","Household management and help family member","2"
"Slovenia","Monday to Friday","Males","Leisure, social and associative life","293"
"Slovenia","Monday to Friday","Males","Organisational work","2"
"Slovenia","Monday to Friday","Males","Informal help to other households","8"
"Slovenia","Monday to Friday","Males","Participatory activities","2"
"Slovenia","Monday to Friday","Males","Visiting and feasts","4"
"Slovenia","Monday to Friday","Males","Other social life","42"
"Slovenia","Monday to Friday","Males","Entertainment and culture","3"
"Slovenia","Monday to Friday","Males","Resting","36"
"Slovenia","Monday to Friday","Males","Walking and hiking","14"
"Slovenia","Monday to Friday","Males","Sports and outdoor activities except walking and hiking","14"
"Slovenia","Monday to Friday","Males","Computer games","1"
"Slovenia","Monday to Friday","Males","Computing","5"
"Slovenia","Monday to Friday","Males","Hobbies and games except computing and computer games","8"
"Slovenia","Monday to Friday","Males","Reading books","4"
"Slovenia","Monday to Friday","Males","Reading, except books","19"
"Slovenia","Monday to Friday","Males","TV and video","123"
"Slovenia","Monday to Friday","Males","Radio and music","7"
"Slovenia","Monday to Friday","Males","Unspecified leisure ","0"
"Slovenia","Monday to Friday","Males","Travel except travel related to jobs","69"
"Slovenia","Monday to Friday","Males","Travel to/from work","26"
"Slovenia","Monday to Friday","Males","Travel related to study","3"
"Slovenia","Monday to Friday","Males","Travel related to shopping and services","11"
"Slovenia","Monday to Friday","Males","Transporting a child","2"
"Slovenia","Monday to Friday","Males","Travel related to other household purposes","5"
"Slovenia","Monday to Friday","Males","Travel related to leisure, social and associative life","20"
"Slovenia","Monday to Friday","Males","Unspecified travel","1"
"Slovenia","Monday to Friday","Males","Unspecified time use","2"
"Slovenia","Monday to Friday","Females","Total","1440"
